steam_id,recommendationid,author_steamid,playtime_forever,review,voted_up,votes_up,timestamp_created
2357570,174940033,76561199563012385,487,"pipi und kaki in pipikakaland
",True,0,1726322573
2357570,174937810,76561199158494431,14,gowno,False,0,1726320696
2357570,174933242,76561198361195677,581,ścierwo,False,2,1726316758
2357570,174878688,76561199204350332,816,rly good game,True,0,1726248308
2357570,174853206,76561198053295371,45556,Mi się podoba,True,0,1726223082
2357570,174818506,76561198252058106,72,game still popular because of porn animations (its not like im watching it rn),True,1,1726169711
2357570,174777938,76561199217963656,54,"nie moge zagrać w gre bo trzeba dodać numer telefonu do blizzarda, problem tylko taki że mieszkam za granicą i już nie używam polskiego numeru i nie da się zmienić tego. Gra wogule nie przewiduje że ktoś może mieć inna sytuację życiową",False,4,1726121859
2357570,174756870,76561198204349125,3049,Dalej ten sam overwatch tylko najebali skinow i płatnych misji,True,0,1726088418
2357570,174729784,76561199401600833,3778,Want to lose or gain a couple extra chromosomes? Dowonload this game,False,1,1726059853
2357570,174727250,76561198987906703,4100,...,True,0,1726056958
2357570,174619247,76561198449024491,2553,dobra gra potrafi nieźle wkurwić,True,0,1725909983
2357570,174578549,76561199728555898,3953,fajna gra,True,0,1725861354
2357570,174550337,76561198039832775,85,git,True,0,1725822291
2357570,174542480,76561199154263536,3209,"super gierka , polecam",True,0,1725815107
2357570,174500934,76561199619492977,4271,da sie zabic w przeciwienstwie do cs go i fortnite,True,0,1725777336
2357570,174476668,76561199388900288,271,"gracze rozjebani, nie da się grać. healerzy nie healują, tanki nie tankują. same zjeby. nie polecam",False,1,1725747330
2357570,174474447,76561198146024465,15,"Ogólnie nie polecam pobierać gry tutaj na steam, dużo problemów z logowaniem. Lepiej pobrać Battlenet i tam zagrać jeśli chodzi o tą konkretnie grę.",False,1,1725744771
2357570,174464344,76561198067160585,5384,"tak
",True,0,1725735033
2357570,174460252,76561199027215263,235,imagine doing the same game with other number and still menage to fck this up,False,4,1725731420
2357570,174430504,76561199471475035,5246,super gra naprawdę lepsza od valo i chętnie moge komuś pokazać tą grę,True,0,1725706875
2357570,174428605,76561199248434005,170,fajna gra ale logowanie trwa 15 lat,True,0,1725704874
2357570,174424023,76561199145868648,10,"nie bede specjlanie brac abonamentu by grac w to , poczekam na mervel rivals",False,0,1725699935
2357570,174389099,76561199528787984,1945,zajebista,True,0,1725657902
2357570,174388775,76561198993272939,7958,Lipton nie wal konia plus mimo calego zjebania overwatcha 2 to mimo wszystko ciagle overwatch a to ciezko zepsuc,True,0,1725657545
2357570,174377184,76561199113341672,2074,"ale gowno
",False,2,1725645790
2357570,174346548,76561198413975384,2734,"mega fajna gra overwatch według mnie jest OG Polecam 7,5/10",True,0,1725619941
2357570,174320046,76561199006584737,96523,"[h1]OPIS GRY[/h1]

Winston, Smuga i Mei stawiają czoła przeważającym siłom Sektora Zero, który zaatakował Paryż.

[h1]PLUSY[/h1]

-Brak

[h1]MINUSY[/h1]

-Monetyzacja wszystkiego 

[h1]MOJA OPINIA[/h1]

No i stało się, zabrali nam rewelacyjnego overwatch'a a w zamian dali overwatch półtora który jest gorszy pod każdym względem. Chcesz jakiegoś fajnego skina? Wydaj pieniądze, chcesz sobie otworzyć skrzynki? A co to są skrzynki? w Pierwszej części było to wyśmienicie rozwiązane jeśli chodzi o skrzynki oraz przedmioty kosmetyczne,  do tego stopnia że nie kojarzę żadnej innej gry w której byłoby to tak dobrze zrobione. Natomiast w ov półtora nie dość że usunęli całkiem skrzynki, jeśli chcesz jakiś przedmiot kosmetyczny to musisz kupić za prawdziwe pieniądze, pomijając że nowych bohaterów też już nie dostaniesz za darmo, to jeszcze na początku, połowy przedmiotów nie przenieśli bo nie potrafili sobie poradzić z błędami, to na dodatek usuneli coś, na co zdecydowana większość czekała,a część tylko i wyłącznie na to... Mianowicie tryb fabularny pve, naobiecywali, a później zawód.. ta gra powinna zostać wycofana, a w zamian przywrócona stara wersja gry, która była 100 razy lepsza. 

🕮 Fabuła:
✅ Brak
🔲 Nieporozumienie
🔲 Bardzo Zła 
🔲 Słaba
🔲 Ujdzie
🔲 Średnia
🔲 Niezła
🔲 Dobra
🔲 Bardzo Dobra
🔲 Rewelacyjna

☼ Grafika:
🔲 Oczy mi krwawią
🔲 Zagrasz na kalkulatorze
🔲 Ziemniak
🔲 Ujdzie
🔲 Ok
🔲 Mogło być Lepiej
🔲 Dobra
✅ Bardzo Dobra
🔲 Rewelacyjna
🔲 Arcydzieło

🎮 Gameplay:
🔲 Nie...
🔲 Ehh..
🔲 Nic specjalnego
✅ Ujdzie
🔲 Nie najgorszy 
🔲 Niezły
🔲 Dobry
🔲 Bardzo Dobry 
🔲 Rewelacyjny
🔲 Po Prostu Wow.. 

🔈 Dźwięk:
🔲 Uszy mi krwawią
🔲 Zazdroszczę głuchym 
🔲 Lepiej byłoby bez..
🔲 No niby jakiś jest
🔲 Może być
🔲 Całkiem całkiem
🔲 Dobry 
✅ Bardzo dobry
🔲 Cudowny 
🔲 Muzyka dla uszu

🎵 Muzyka:
🔲 Jaka muzyka?
🔲 Uszy mi krwawią
🔲 Music off 
🔲 Lepsze to niż nic
🔲 Bez szału, ale poprawna 
✅ Zacnie Milordzie 
🔲 Słucham prywatnie
🔲 Gram dla muzyki 
🔲 Dodaj do ulubionych 
🔲 MAESTRO!

😓 Poziom trudności:
🔲 Potrzebujesz tylko dwóch sprawnych rąk
🔲 Banalny
🔲 Łatwiejszy niż Twoja M...
🔲 Ez
✅ Umiarkowany 
🔲 Trudny
🔲 Bardzo trudny
🔲 Spoceniec
🔲 Tryhard 
🔲 Masochista 

⌚ Czas gry: (Fabuła)
🔲 Przerwa w Pracy (0-5 Godzin)
🔲 Jeden Wieczór (5-10 Godzin)
🔲 Jeden Dzień (10-15 Godzin)
🔲 Kilka Sesji (15-25 Godzin)
🔲 Całkiem długie (25-35 Godzin)
🔲 Długie (35-50 Godzin)
🔲 Urlop w Pracy (50-75 Godzin)
🔲 Bardzo Długie (75-100 Godzin)
🔲 Długie w Ch*j (100-150 Godzin)
🔲 Całe życie (150+ Godzin)
✅ Nieskończone

⌚ Czas gry: (Fabuła+Poboczne)
🔲 Przerwa w Pracy (0-5 Godzin)
🔲 Jeden Wieczór (5-10 Godzin)
🔲 Jeden Dzień (10-15 Godzin)
🔲 Kilka Sesji (15-25 Godzin)
🔲 Całkiem długie (25-35 Godzin)
🔲 Długie (35-50 Godzin)
🔲 Urlop w Pracy (50-75 Godzin)
🔲 Bardzo Długie (75-100 Godzin)
🔲 Długie w Ch*j (100-150 Godzin)
🔲 Całe życie (150+ Godzin)
🔲 Nieskończone

⌚ Czas gry: (100%)
🔲 Przerwa w Pracy (0-5 Godzin)
🔲 Jeden Wieczór (5-10 Godzin)
🔲 Jeden Dzień (10-15 Godzin)
🔲 Kilka Sesji (15-25 Godzin)
🔲 Całkiem długie (25-35 Godzin)
🔲 Długie (35-50 Godzin)
🔲 Urlop w Pracy (50-75 Godzin)
🔲 Bardzo Długie (75-100 Godzin)
🔲 Długie w Ch*j (100-150 Godzin)
🔲 Całe życie (150+ Godzin)
🔲 Nieskończone

🔞 Przeznaczona dla:
🔲 Dzieci
🔲 Nastolatków
🔲 Dorosłych
✅ Wszystkich

😡 Bugi:
🔲 Brak bug'ów
🔲 Ledwo zauważalne 
🔲 Nie przeszkadzające w rozgrywce 
🔲 Mała ilość bug'ów
🔲 Zaczynam się irytować
✅ Średnia ilość bug'ów
🔲 Dużo bug'ów
🔲 Pełno bug'ów
🔲 Ta Gra to jeden wielki bug 
🔲 Gra nie powinna zostać nigdy wydana

$ Cena: (Standard)
✅ Za darmo to uczciwa cena (0zł)
🔲 SHUT UP AND TAKE MY MONEY (1-30zł)
🔲 Kupuj od razu (30-60zł)
🔲 Poczekaj na wyprzedaż (60-100zł)
🔲 Poszukaj na innych stronach (100-130zł)
🔲 Jesteś pewny że to chcesz? (130-170zł)
🔲 Daruj Sobie (170-200zł)
🔲 Zapomnij o tej grze (200-240zł)
🔲 Wartość Twojego auta (240-280zł)
🔲 Kredyt (280-320zł)
🔲 Po prostu ułóż sobie za to życie.. (320+zł)

$ Cena: (Deluxe)
🔲 Za darmo to uczciwa cena (0zł)
🔲 SHUT UP AND TAKE MY MONEY (1-30zł)
🔲 Kupuj od razu (30-60zł)
✅ Poczekaj na wyprzedaż (60-100zł)
🔲 Poszukaj na innych stronach (100-130zł)
🔲 Jesteś pewny że to chcesz? (130-170zł)
🔲 Daruj Sobie (170-200zł)
🔲 Zapomnij o tej grze (200-240zł)
🔲 Wartość Twojego auta (240-280zł)
🔲 Kredyt (280-320zł)
🔲 Po prostu ułóż sobie za to życie.. (320-400zł)
🔲 Ło Cię Panie (400+zł)

$ Cena: (Premium)
🔲 Za darmo to uczciwa cena (0zł)
🔲 SHUT UP AND TAKE MY MONEY (1-30zł)
🔲 Kupuj od razu (30-60zł)
🔲 Poczekaj na wyprzedaż (60-100zł)
🔲 Poszukaj na innych stronach (100-130zł)
🔲 Jesteś pewny że to chcesz? (130-170zł)
🔲 Daruj Sobie (170-200zł)
🔲 Zapomnij o tej grze (200-240zł)
🔲 Wartość Twojego auta (240-280zł)
🔲 Kredyt (280-320zł)
🔲 Po prostu ułóż sobie za to życie.. (320-400zł)
🔲 Ło Cię Panie (400-500zł)
🔲 Je*ać Biedę (500+zł)

[h1]OCENA KOŃCOWA[/h1] 
          [h1]4/10[/h1]

[h1]WYMAGANIA SYSTEMOWE[/h1]     

[h2]MINIMALNE[/h2] 
                                    
[h3]System operacyjny:[/h3] Windows® 10 64-bit (najnowszy Service Pack)
[h3]Procesor:[/h3]  Intel® Core™ i3 lub AMD Phenom™ X3 8650
[h3]Pamięć:[/h3] 6 GB RAM
[h3]Karta graficzna:[/h3] Seria NVIDIA® GeForce® GTX 600, AMD Radeon™ HD 7000
[h3]DirectX:[/h3] Wersja 11
[h3]Miejsce na dysku:[/h3]  50 GB dostępnej przestrzeni

[h2]ZALECANE[/h2]   

[h3]System operacyjny:[/h3] Windows® 10 64-bit (najnowszy Service Pack)
[h3]Procesor:[/h3] Intel® Core™ i7 lub AMD Ryzen™ 5
[h3]Pamięć:[/h3] 8 GB RAM
[h3]Karta graficzna:[/h3] GTX 1060/  GTX 1650 lub AMD R9 380/AMD RX 6400 lub Intel® Arc™ A770
[h3]DirectX:[/h3] Wersja 11
[h3]Miejsce na dysku:[/h3] 50 GB dostępnej przestrzeni

https://store.steampowered.com/app/2357570/Overwatch_2/",False,4,1725585603
2357570,174318498,76561199113700471,6588,fajne porno gra tez spoko nawet,True,1,1725583703
2357570,174313318,76561198307132573,1285,they want my wallet,False,0,1725577468
2357570,174310860,76561198314311042,304,Overwatch 0.9,False,3,1725574756
2357570,174299707,76561198797249577,2626,"zajebista giera, stety bądź nie  potrzebujesz dwóch lub więcej osób by dobrze się bawić , lecz samemu też jest fajno ^^",True,0,1725564169
2357570,174206632,76561199179717834,108859,polecam przycisk odinstaluj kiedy przeciwnicy mają zarye,True,2,1725455702
2357570,174126792,76561198335292189,71,Paladins przyjemniejsze,False,2,1725362498
2357570,174100034,76561198119501625,62310,"Dobra gierka, naprawili, znowu można gambling $w$",True,0,1725320886
2357570,174052292,76561199225114038,7620,A,True,0,1725270680
2357570,174018213,76561198169395129,54,w gorsze gówno to chyba nigdy nie grałem,False,0,1725223090
2357570,174008599,76561199454441057,28041,"game bad, porn good. Conclusion: watch overwatch porn",False,5,1725213497
2357570,173888277,76561199057600276,18323,git,True,0,1725104251
2357570,173885479,76561199230734027,15408,nie,False,1,1725101755
2357570,173841936,76561198006559298,5113,Wartka akcja jak woda Dunajca!,True,0,1725055014
2357570,173831047,76561198383113753,8258,"""Utracono połączenie z serwerem"" i kurna od razu ban dla kolegi....",False,1,1725043837
2357570,173812977,76561198224256928,620,"Overwatch 1 
+płatna gra 
+działa 
+w miare normalni ludzie
Overwatch 2 
-brak fabuły 
-ame*y społeczne
-gra nie działa
-blizzard okłamujący ludzi 
-gra za darmo
=Je*ać Bli**ard
Oddajcie k*rwy overka 1",False,0,1725029879
2357570,173758585,76561198943848797,4920,TAK,True,0,1724973328
2357570,173748713,76561198399942124,159899,Sigma,True,0,1724961763
2357570,173731477,76561199080140308,420,dtjstjzs,True,0,1724946670
2357570,173723926,76561199185516123,11335,The most unbalanced game on steam,False,0,1724941971
2357570,173660661,76561198990740396,19102,dostałem bana :(,False,0,1724881563
2357570,173651218,76561199229148103,15178,"ngl i kinda changed my opinion on OW2... i first i hated it but for now the state of game is pretty god IMO.
Unlike freja which is op, most decisions that blizzard makes are great they brang back lootboxes which is a big W for me. Nice game to play and very exciting as well.",True,0,1724871311
2357570,173645917,76561198926896817,8300,feet,True,1,1724866511
2357570,173645163,76561198298398187,3648,"Can't even get through the phone number verification, go di3 in a ditch blizzard <3",False,1,1724865854
2357570,173642537,76561199403399132,5,gierka niezbyt fajowa,False,0,1724863824
2357570,173561183,76561199035540750,10027,nie polecam tej gry. gra wyrzuca i daje blokady za nic łapka w duł dla tej gry,True,0,1724783624
2357570,173526828,76561198378499420,62,zajebista gierka nawet nie mogę się zalogować polecam,False,0,1724759438
2357570,173506347,76561199222436919,596,pieniądze tylko stracone,False,1,1724743218
2357570,173474595,76561199211046019,1942,najgorsze gówno jakie w życiu grałem,False,0,1724705309
2357570,173469317,76561199203653650,22740,gowno,False,0,1724699398
2357570,173391828,76561198970759154,1467,I don't see why people would like this game ever,False,2,1724633514
2357570,173382029,76561199470633352,3909,spoko gierka tylko bez przesady z aktualizacji,True,0,1724621977
2357570,173343188,76561199512535529,70,Game is ♥♥♥♥ beyond repair,False,0,1724594818
2357570,173326115,76561199055480529,2720,"♥♥♥♥ the team, you play solo and so many ""nais boobs""",False,0,1724584532
2357570,173230922,76561198968474177,8791,"mercy ma fajną dupe

10/10",True,4,1724510731
2357570,173215449,76561199141881197,230,lakaka rsf wefAW FVWEEAGESAGAEWGweF VwefewafvweQFVE W VEWTGV4,True,0,1724503395
2357570,173155000,76561198298479193,16440,"No chests, battle pass, no cosmetics for new characters",False,0,1724461527
2357570,173144227,76561198308831287,1556,lol,False,0,1724449448
2357570,173141890,76561198026569534,18626,Brak balansu kazdy ♥♥♥♥♥♥ jest zbyt silny porównujac pozostale normalne postacie,False,0,1724446995
2357570,173137891,76561198115771993,15413,wole sobie włożyć pręt w dupę niż zagrać w to gówno jeszcze raz,False,2,1724443241
2357570,173134910,76561198796646443,4097,Downloaded the game just to write negative review,False,0,1724440636
2357570,173133317,76561198231240044,8520,"After almost 2 years I comfortably say that overwatch is dead and overwatch 2 is a terrible replacement
If only blizzard didn't take away my game that i paid $60 for.",False,7,1724439345
2357570,173130781,76561198087651497,136,giga sraka,False,0,1724437357
2357570,173116752,76561199640456927,39,♥♥♥♥♥♥ gówno nie daje mi stworzyć konta a gdy je zrobie to woła weryfikacje sms ale nia da sie dodać numeru,False,0,1724428939
2357570,173074873,76561199543822976,33455,,True,0,1724404782
2357570,173012574,76561198427163553,9320,"Disclaimer
Prefacing this by saying I, personally, never really cared about the PvE campaign. I was probably going to play it at some point, but what I play the game for is the PvP, which I find very fun, so PvE not being rolled out the way it was promised has no impact on my opinion of the game we have today. It's very important to note that, for a very large number of people, the promises made were a make or break situation. I acknowledge that this is a legitimate reason to dislike the game. There is still a PvE campaign-ish thing in the game as of Season 6, it just simply is not what people expected. Final side note on this, the PvE was always planned and advertised as a paid experience, I am not sure how people ended up thinking it was going to be free.

The handling of the professional Overwatch scene was very poor and also impacts a lot of people's opinion of the game. Overwatch can be a difficult game to watch, so combining that with bad management is unfortunate (but also has no bearing on the actual gameplay). I wish Blizzard had let the grassroots competitive scene grow naturally, instead of creating the mess of OWL.
Opinion
Credentials:
I am a peak Masters player in standard competitive, so I have an OK idea of the game state, but I'm not a particularly amazing player, especially since I just play ranked occasionally now and squat in Gold and Platinum depending on role(washed up, bad, ratio, skill issue, L, etc.).

Review:
Overwatch is a fun and colorful hero shooter in an interesting futuristic universe with goofy likeable characters that allows for a lot of skill expression for people with different play styles and skill sets. Team fights are dynamic, chaotic, fun, and frequent - nearly constant. The average time-to-kill in this game is quite long compared to traditional shooters, which is my personal preference. Every role has significant impact on the outcome of the game, however, not every Hero has the capability to win the game on their own.

I particularly like the amount of characters with high mobility options in the game, which is a deterrent for some people due to the increased emphasis on mechanical skill, I just find it fun! There are Heroes that don't require good aim and there are Heroes that don't require fast reflexes and keypresses. Most important, for the average player, currently every Hero in the game is a viable pick - despite what your teammates may say (But team play is still more important than Hero viability). There are mains for every hero in Top 500 in every region, which somewhat, imperfectly, proves my point.

The transition to becoming a F2P Live Service game was a good move overall, in my opinion. The additional cash flow should incentivize more frequent updates and balance changes, and so far has done exactly that. Everything you can buy is optional and has no effect on gameplay.

The price point for skins is in line with other F2P games, which means they are quite expensive. The seasonal battlepasses have consistently improved each season and are now about average compared to other games in terms of content. There is a ton of filler that no one wants, but the large milestone premium rewards are pretty cool, which seems standard.

A complaint I have with the new economy is that the seasonal battlepasses so far have not had currency in them to pay for future battlepasses, which is a practice many games with passes have. Placing Heroes in the battlepass, also, was a move I, and many others, did not like. Note: they are on the free pass, rather than the paid pass, and all of the Heroes are available through free missions after their debut season has passed.
There are weekly quests for battlepass experience that also have a premium currency reward for their completion, but the amount you earn is so minuscule it might as well not be there.
What is most important about the change to a F2P environment, is that every map and every Hero is available to a brand new player without spending any money whatsoever.

However, I think that with how this game is played, all Heroes should be immediately unlocked for all players after their onboarding because of the importance of Hero-swapping. A player starting the game today is at a legitimate disadvantage because of their limited Hero pool (until they finish unlocking them all). If the game were even more MOBA-like and did not have Hero swapping (like Paladins) then this system could be slightly more acceptable. As it stands, in my opinion, this is the biggest reason to not pick up the game if you don't plan to play long term. It is not P2W, but it certainly is not a direction I like, despite it not affecting me personally.
Other
The Workshop is a powerful tool that has a dedicated community of players and creators keeping it fun and interesting. There are tons of fan-created modes and tons of people playing.
The Arcade is quite fun and silly (depending on rotation), but is unfortunately not incredibly popular. Sometimes, a particularly fun mode rolls through and has extremely fast queues. Mystery Heroes and Deathmatch are other alternative ways to play the game, which I find relaxing, especially compared to Competitive. Ever since Blizzard nerfed Tanks in non-role-lock queues, these modes have been much more enjoyable.
The Achievement system in this game is a particular soft spot for me. I am a completionist and love achievement hunting. This game is actually quite good for people like me. A downside, is many achievements are only available during specific seasonal events, so you may have to wait a long time for them if you are starting today. Tangentially related, there are Co-op event modes with scoring and leaderboards that are really fun to optimize with friends.
Competitive is the central (but not most popular) mode in the game. In my opinion, there is not enough incentive to try to climb the ranked ladder, unless you are aiming to go pro. I own many golden guns, and what I gain out of Competitive is just more golden guns. Needs improvement. The temporary Competitive modes that Blizzard comes up with (like Mystery Heroes and Lúcioball) are always super fun to me, but have very long queues due to being unpopular.
Last thing I can think of is Co-op Vs AI matches. I have no experience here, but, like in LoL, apparently the mode is quite popular. Could be a nice alternative if playing against people is stressful.
Outside the game
The online community for this game, both inside of the game and out of it, is like every other online game - extremely toxic. There are bubbles of pleasant and nice people, but you usually have to seek them out. I met my closest IRL friends in a random match of this game, so I know there are nice people who play the game. My recommendation, unfortunately, unless you are high rank and playing Competitive, is to not join voice chat and disable text chat if you have a sensitive disposition. On the plus side, I report people constantly, and constantly receive notifications that the people I reported have been actioned on. Press the button liberally.
Conclusion
There is definitely good and bad that you need to weigh yourself. For me, I really like this game, I find it very fun, so I will continue to play. My opinion, whether you're new or experienced, as a former competitive-only player, is that the game is best enjoyed in Quick Play, Arcade, and Workshop modes with your friends. If alone, I find the Quick Play modes relaxing, and competitive is nice for goal-oriented people.",True,2,1724350350
2357570,172964218,76561198849798326,12546,,True,0,1724327733
2357570,172885444,76561199182730145,1433,i would rather be woman at blizzard than play this game,True,0,1724273261
2357570,172884312,76561198381170747,28,Ta gra dała mi kolejny powód do użycia mojej liny i stołka,True,0,1724272217
2357570,172879300,76561198305777225,2842,bruh this game,False,0,1724268032
2357570,172878852,76561199291805757,3857,Jeśli chcecie mieć zaburzenia emocjonalne to miłej gry :D,True,0,1724267653
2357570,172846100,76561198391256557,3739,.,False,0,1724252596
2357570,172728403,76561198395877834,614,giga gówno,False,2,1724195348
2357570,172714895,76561198803190534,6034,"ow 1 lepsze, nie było toksycznej mety polegającej na counter pickach",False,0,1724184016
2357570,172714815,76561198875068616,4639,ew,False,1,1724183968
2357570,172709651,76561199109276557,25480,Gówno ♥♥♥♥♥♥ i złodzieje,False,1,1724180974
2357570,172709376,76561198983941205,180,i luv thiss gej,True,0,1724180838
2357570,172698306,76561199010278891,3799,.,True,0,1724176194
2357570,172676482,76561199118935257,18227,Hate it and love it at the same time,True,0,1724170741
2357570,172624054,76561199004843177,679,no,False,1,1724160753
2357570,172607720,76561198975958691,10584,fajna gra ale szczerze wolę oryginał z r34,True,0,1724156845
2357570,172585556,76561198050479108,14521,"OVERWATCH PORN BETTER THAN THIS GAME 

OVERWATCH DIED IN 2022",False,9,1724151422
2357570,172486614,76561198131362673,17043,.,False,0,1724108545
2357570,172478663,76561199501472998,19118,gra zdechła jak pies ale spoko popykać se i podominować bocików,True,1,1724098305
2357570,172478642,76561199016848857,77011,.,True,1,1724098278
2357570,172476838,76561199178373188,17869,gałno psa w które weszła świnia a tak na serio kochałem tą grę do momentu kiedy wyszła dwójka jednym słowem nie pierdzielić blizarda i ich chciwość i jak najbardziej daje..........NIE (;,False,2,1724096242
2357570,172433141,76561198823775344,4509,nie polecam,True,0,1724038064
2357570,172427376,76561199080653695,450,nie chcieli mi nawet dac zagrac,False,1,1724029291
2357570,172427112,76561198273628004,2999,Lepszy jest oto ten tytuł. https://store.steampowered.com/app/444090/Paladins/ Dziękuje za uwagę.,False,3,1724028928
2357570,172421322,76561198032034296,320,słąbe nie mg się zalogowąć,False,1,1724020497
2357570,172417911,76561198835856803,3430,Chce tylko oświadczyć że paladinsy better.,False,3,1724016227
2357570,172388887,76561198323934079,2049,If you hate yourself this game will be perfect.,True,0,1723987613
2357570,172309943,76561199230364257,1204,"fajna gra
",True,0,1723892530
2357570,172268102,76561199023106663,21,nie mogę zdać testu weryfikacyjnego czy jestem człowiekiem żeby się zalogować (liczenie ************ kosteczek po 10 razy) za każdym razem pisało mi że kod weryfikacyjny jest nieprawidłowy,False,4,1723835887
2357570,172198071,76561198408948029,2650,Granie w ta gre to największy upadek człowieka jaki istnieje,False,1,1723752561
2357570,172185399,76561199079800686,26,Brak mi słow.,False,0,1723740297
2357570,172183207,76561198188273825,110,Chuje ♥♥♥♥♥♥ ♥♥♥♥♥ kaza mi na ♥♥♥♥♥♥ konto wejsc na ktore dostepu nie mam kurwy usuncie to ze musze jebany numer dac prywatnosci czlowiekowi dajcie wy kurwy glupie,False,0,1723738134
2357570,172181646,76561199089723400,25,"najgorsza gra pod słoncem, interfejs jest zbyt debilny by pojąć moje intencje zalogowanai sie na konto a gdy chce się zalogować, dostaję 15 kostek na ryj i mam sobie je policzyc i to 10 krotnie, jebac was glupie skurwiele z blizarda obyscie juz nigdy nie dotkneli zadnej gry 
",False,1,1723736658
2357570,172175854,76561198058975631,29952,"""Look How They Massacred My Boy""",False,1,1723731005
2357570,172167102,76561199644811643,1493,"polecam, pozdro",True,0,1723721054
2357570,172163428,76561198421236524,684,good game,True,0,1723716090
2357570,172128056,76561198416690826,43199,"Delete sombra, give ram and venture good skins and its the best game ever",True,0,1723663690
2357570,172101479,76561199060555988,18270,lubie w dupe,True,2,1723633880
2357570,172075153,76561198392934041,342,"Gra jest bardzo dobra, mało zmieniło się między 1 a 2 ale nadal overwatch jest świetną grą która w dodatku jest darmowa.",True,6,1723592351
2357570,172073238,76561198172907094,34,"Oj sie chyba Blizardowi w dupce porzewracało Czas odinstalowac zanim zostało zainstalowane z negatywem. Kurde tego się spodziewałem. Chciałem pograć.
Juz wyjaśniam. 
By zainstalowac trzeba podać numer tel, który juz uzywam na koncie blizadra wiec nie mogę go dodać na stemie. Brawo!.",False,1,1723589503
2357570,172070760,76561199083927919,4387,"Grałem w to na battle.net, i jest to gówno a nie gra. Próbowałem się logować przez bite 2 dni, i nic ♥♥♥♥♥. i jeszcze to raz powtórze, GÓWNO A NIE GRA. ♥♥♥♥♥ ta gra powinna zostać w oryginalnej wersji, a nie jak w ow2 dodajecie wszystko za paywallem. W",False,1,1723586093
2357570,172066386,76561199160889034,156886,depression,True,3,1723581006
2357570,172062658,76561198205956463,19235,better even than the sims 4,True,0,1723577047
2357570,172053939,76561199046475351,11692,MiUd :3,False,1,1723568019
2357570,172042149,76561199029916005,12281,siedzi mocno,True,0,1723556243
2357570,172037594,76561199141971608,43908,"chuj z tym fortnajtem, ow classic to jest cos czego potrzebowalem",True,1,1723551107
2357570,172034132,76561198981812804,43292,goiod,True,0,1723547089
2357570,171973347,76561198092823980,6160,gra z najwieksza iloscia cweli nieumiejacych grac,False,0,1723477799
2357570,171911873,76561199054499660,11030,bunkrów nie ma ale też jest zajebiście,True,0,1723398637
2357570,171849469,76561198335440670,45848,"From Overwatch to Overwatch 2; so many changes.
All making it worse since Overwatch 1 in May 2020.

Also OW2 turns on for 30h because of downloading stuff everytime I turn it on.",False,1,1723319973
2357570,171845364,76561198134421809,2517,nie,False,0,1723315438
2357570,171794969,76561199259837093,1934,"Świetna gra , szybkie mecze więc na przerwie mozna pograc :D",True,1,1723253801
2357570,171762434,76561198975487006,1426,Pls nerf woman ASS,False,0,1723225886
2357570,171740624,76561198143091742,1583,gamba where,False,0,1723201115
2357570,171705087,76561199018313861,8584,Mogła być lepsza ale ok,True,0,1723148346
2357570,171699234,76561198442826869,1479,"-Sredni balans gierki
-Brak MMR (jezeli jest to gorszego nie widzialem)
-40min queue
-Nie da sie nikogo zwyzyac po gierce 
-Jezeli nie grasz z znajomym to nie wygrasz 
-",False,1,1723141879
2357570,171694623,76561198340047878,1974,I love overwatch especially additional content on the internet,True,0,1723136875
2357570,171679897,76561199202362877,833,Wyrewolwerowany rewolwerowiec z wyrewolwerowanym rewolwerem wyrewolwerował wyrewolwerowanego rewolwerowca z wyrewolwerowanym rewolwerem.,True,0,1723121074
2357570,171679439,76561198063861772,505,Złe,False,0,1723120561
2357570,171677119,76561198809841631,23021,We are so back,True,0,1723117670
2357570,171666854,76561199225235006,5878,smerfastyczna gra a zwłaszcza zderzaki większości żeńskich postaci,True,0,1723103021
2357570,171633923,76561198412561034,851,g o w n o,False,0,1723056198
2357570,171632016,76561198134184707,1922,The game has definitely gotten a lot better since release,True,0,1723054133
2357570,171618691,76561198977016982,2427,overwatch 2...,False,0,1723040134
2357570,171610779,76561197985287081,3068,sigma,True,0,1723031760
2357570,171599378,76561197975724284,6153,Tak gra super ale niewiem czy tylko ja mam takie lagi na początku i grać sie nie da,True,0,1723016454
2357570,171579407,76561199223512827,28831,Osoby które grają Sombrą niech wam kwiatuszki w ogródku zwiędną :DD,True,0,1722983258
2357570,171573956,76561198351325191,31273,To straszne co zrobili z tą grą,False,2,1722975724
2357570,171566292,76561199001450387,1574,git,True,0,1722967368
2357570,171510959,76561198132467479,4423,"Hate me all you want, but... Still better than TF2",True,1,1722893391
2357570,171452191,76561199158043441,544,"fajna gra, nie polecam",False,0,1722810365
2357570,171435486,76561198831679757,59994,W grze są zdjęcia kotów 10/10,True,0,1722791636
2357570,171391222,76561198324725101,16390,Give Venture skins,True,0,1722734378
2357570,171323843,76561199496985712,72248,it's a game i guess,True,1,1722644627
2357570,171318525,76561198397382845,47725,"1. VERY toxic community,
2. No updates (exept adding new reskins to the shop),
3. Developers can't balance the game.",False,1,1722636987
2357570,171310325,76561198175565371,39949,winton,True,0,1722627310
2357570,171306796,76561198271796817,10552,Wrzucają cię na serwery we Wschodniej Wirginii. TF2 dalej lepsze.,False,0,1722623892
